Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,source,Item_Visibility_MeanRatio,Outlet_Lifetime,Outlet_Identifier,Item_Fat_Content_Regular,Item_Fat_Content_bad,Item_Type_Extracted_FD,Item_Type_Extracted_NC,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049
NCK06,5.03,0.008659972,Household,120.2756,1999,,test,0.9310779781880958,26,OUT049,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRE37,13.5,0.094752537,Soft Drinks,189.9872,2007,,test,0.9300460760100322,18,OUT017,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV56,16.1,0.013595722,Fruits and Vegetables,106.0596,1997,,test,0.9296326111978483,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY43,14.85,0.098958842,Fruits and Vegetables,167.2474,2007,,test,1.0198284646207556,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV35,19.5,0.128099312,Breads,153.6314,1987,,test,0.9215224125353895,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDF05,17.5,0.04704746,Frozen Foods,261.691,1985,,test,1.6148105876320662,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDA36,5.985,0.005665312,Baking Goods,183.4924,2004,,test,0.922115440035532,21,OUT035,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS13,6.465,0.123903191,Canned,263.0884,1985,,test,0.8675537169597726,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDU47,12.8,0.113759721,Breads,141.9838,1987,,test,0.9251035893620135,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDI36,12.5,0.104350123,Baking Goods,195.8426,1998,,test,1.562745961592768,27,OUT010,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDH48,13.5,0.060480359,Baking Goods,86.454,1997,,test,0.9127823471741826,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ14,7.71,0.047549094,Dairy,121.5756,1987,,test,0.9215224139236875,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDS46,17.6,0.047218002,Snack Foods,121.0782,1987,,test,0.9215224068564255,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDE21,12.8,0.023074472,Fruits and Vegetables,117.8492,2007,,test,0.8759574796873206,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA26,7.855,0.074035365,Dairy,220.5482,1999,,test,0.8604749539305122,26,OUT049,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV12,16.7,0.060874678,Baking Goods,99.9384,1997,,test,0.8715648039529866,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL46,20.35,0.094646702,Snack Foods,115.9466,1985,,test,1.5259974733834836,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDN57,18.25,0.054189065,Snack Foods,143.0154,1987,,test,0.9215224090252065,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCJ18,12.35,0.16486926,Household,117.6124,2007,,test,0.8796766158721668,18,OUT017,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDO36,19.7,0.078071853,Baking Goods,179.666,2002,,test,0.8732022116061038,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX55,15.1,0.055430785,Fruits and Vegetables,215.8166,2009,,test,0.9288173688678265,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDT25,7.5,0.088858409,Canned,123.3072,1985,,test,1.531537199283035,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDD16,20.5,0.036409618,Frozen Foods,74.7696,1999,,test,0.8760887727906292,26,OUT049,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCX18,14.15,0.008786665,Household,196.111,1987,,test,0.8829166452988071,38,OUT013,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCG55,16.25,0.039305628,Household,114.6176,2009,,test,1.0197501169975645,16,OUT018,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCV18,6.775,0.105409495,Household,83.225,1999,,test,0.9237238357516684,26,OUT049,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCS18,12.65,0.042203138,Household,107.6938,2004,,test,0.9988808484729329,21,OUT035,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC37,15.5,0.032940022,Baking Goods,107.0938,2002,,test,0.876502778176677,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDE47,14.15,0.037908749,Starchy Foods,124.0046,1997,,test,0.9296326064376792,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRG49,7.81,0.118105517,Soft Drinks,245.6486,1985,,test,1.531537205937115,40,OUT019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDC39,7.405,0.11940130175,Dairy,206.9296,1999,,test,0.7999999999999999,26,OUT049,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH24,20.7,0.037523149,Baking Goods,159.1288,1985,,test,1.6148105840975162,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDV39,11.3,0.007244635,Meat,198.3426,1985,,test,1.006659534690903,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCL17,7.39,0.067917171,Health and Hygiene,143.0812,2002,,test,0.8765027612135616,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCY53,20.0,0.058470282,Health and Hygiene,113.3544,2004,,test,0.9245721950588803,21,OUT035,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH52,9.42,0.043866567,Frozen Foods,63.4194,1987,,test,0.8708395204934423,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCD19,8.93,0.013233076,Household,53.7614,2009,,test,1.01482423169495,16,OUT018,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDI44,16.1,0.10023287,Fruits and Vegetables,76.3328,1997,,test,0.9990697482185202,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRD49,9.895,0.167018335,Soft Drinks,237.9564,1985,,test,0.9942317109627095,40,OUT027,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDN08,7.72,0.088347953,Fruits and Vegetables,119.0466,2004,,test,0.9333075247926939,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDO20,12.85,0.151391113,Fruits and Vegetables,253.0382,1985,,test,0.9285276936908973,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDY02,8.945,0.087645926,Dairy,261.791,1997,,test,0.8719076666521962,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX23,6.445,0.029751978,Baking Goods,93.4436,2002,,test,0.9315179254244708,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX01,10.1,0.02430102,Canned,115.915,2007,,test,0.9348910029742435,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH20,16.1,0.024828296,Fruits and Vegetables,96.641,1985,,test,0.9291330757416218,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCX41,19.0,0.017819505,Health and Hygiene,211.7244,2007,,test,0.9368755236708552,18,OUT017,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDD21,10.3,0.030421197,Fruits and Vegetables,115.2176,1985,,test,1.06103714207053,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
DRH11,5.98,0.132292244,Hard Drinks,54.4614,1985,,test,1.531537204119808,40,OUT019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DRE60,9.395,0.159983523,Soft Drinks,225.472,2009,,test,0.926046934565331,16,OUT018,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDB10,10.0,0.067152194,Snack Foods,237.259,1987,,test,0.9259318918469764,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDH38,6.425,0.010429544,Canned,117.7808,1987,,test,0.9215224302544556,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCL07,13.85,0.031466218,Others,38.648,2009,,test,0.928767166117044,16,OUT018,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDD48,10.395,0.030158689,Baking Goods,113.5176,1997,,test,0.9296325997609113,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCT54,8.695,0.118956749,Household,93.4094,1985,,test,1.0066596079105703,40,OUT027,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDF32,16.35,0.06775127,Fruits and Vegetables,198.6426,1985,,test,0.9545154363347372,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
DRH51,17.6,0.097413734,Dairy,88.0856,2002,,test,0.9261984015896166,23,OUT045,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
DRG03,14.5,0.061974853,Dairy,155.4998,2004,,test,0.9294568157000417,21,OUT035,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCY42,6.38,0.026547707,Household,142.947,1985,,test,1.6148105590954993,40,OUT019,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDH32,12.8,0.076490264,Fruits and Vegetables,94.941,2007,,test,0.8796766168570621,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCJ06,20.1,0.034484812,Household,120.6782,1985,,test,0.8704928701714182,40,OUT027,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDH47,13.5,0.128192414,Starchy Foods,96.8068,1985,,test,0.9291330860809475,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDZ08,12.5,0.110440439,Fruits and Vegetables,81.9592,2009,,test,1.015678784219875,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDK16,9.065,0.115982139,Frozen Foods,95.6094,2007,,test,0.9302312854960946,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
DRG01,14.8,0.045061095,Soft Drinks,75.867,2009,,test,0.9287671712761021,16,OUT018,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCM53,18.75,0.051788905,Health and Hygiene,105.128,1985,,test,0.9251308195804027,40,OUT027,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCB07,19.2,0.077492893,Household,197.011,2004,,test,0.9294568184787385,21,OUT035,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCZ06,19.6,0.094143857,Household,253.2698,2004,,test,0.9221155234298017,21,OUT035,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU48,18.85,0.05544452,Baking Goods,130.6284,1999,,test,0.8760887628300355,26,OUT049,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCB55,15.7,0.159885004,Household,59.2562,1985,,test,0.9178236883959122,40,OUT027,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDP15,15.2,0.0735265702,Meat,258.233,1987,,test,0.8333333333333334,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDF17,5.19,0.042620887,Frozen Foods,196.011,1997,,test,0.9222899135140741,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN06,8.39,0.120684607,Household,164.9868,1999,,test,0.9310779334608402,26,OUT049,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRM48,15.2,0.113356563,Soft Drinks,38.1848,2009,,test,0.9334195373351843,16,OUT018,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDH10,21.0,0.04930501,Snack Foods,191.7478,1997,,test,0.8747288001969399,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC60,5.425,0.114938715,Baking Goods,88.1514,2009,,test,0.8782920676913177,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDE35,7.06,0.041410735399999996,Starchy Foods,58.2904,2009,,test,0.8333333333333333,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
DRI23,18.85,0.137082779,Hard Drinks,162.3578,1987,,test,1.0139212928773607,38,OUT013,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCR38,17.25,0.113423999,Household,253.5724,1987,,test,0.9215224110491383,38,OUT013,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDP04,15.35,0.01381016,Frozen Foods,62.4168,2004,,test,0.9221155330234909,21,OUT035,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCW17,18.0,0.019425549,Health and Hygiene,130.2994,2002,,test,0.9151826614982176,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX34,6.195,0.07239271,Snack Foods,122.2098,2007,,test,1.0047208976750093,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCK53,11.6,0.037657459,Health and Hygiene,98.1042,2002,,test,0.8727970557757628,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCO54,19.5,0.023892238,Household,55.7614,1998,,test,1.4641166819022058,27,OUT010,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCH55,16.35,0.034672316,Household,127.202,1997,,test,0.8719076749119448,28,OUT046,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT44,16.6,0.102487825,Fruits and Vegetables,117.1466,1985,,test,0.9942317124149498,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
DRG49,7.81,0.067455296,Soft Drinks,242.8486,1997,,test,0.8747287864757499,28,OUT046,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX46,12.3,0.097275539,Snack Foods,57.6562,1998,,test,1.458487052025296,27,OUT010,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DRG36,14.15,0.095526508,Soft Drinks,170.6106,1999,,test,1.0006230331633958,26,OUT049,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU37,9.5,0.104670688,Canned,80.996,1999,,test,0.9262727860127801,26,OUT049,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDK10,5.785,0.040421607,Snack Foods,181.666,1999,,test,1.0006230314052127,26,OUT049,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRF37,17.25,0.083924253,Soft Drinks,261.391,1985,,test,1.0460438712060098,40,OUT027,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDC44,15.6,0.172564249,Fruits and Vegetables,112.6518,2004,,test,0.9330366795749085,21,OUT035,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP15,15.2,0.083942567,Meat,257.433,1997,,test,0.951385859239585,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ27,7.935,0.017073182,Dairy,49.535,1985,,test,1.0066596101697325,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDY22,16.5,0.279650277,Snack Foods,143.4128,1985,,test,1.525997467518555,40,OUT019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DRG51,12.1,0.011537439,Dairy,165.9526,2004,,test,0.9294567778763385,21,OUT035,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN58,13.8,0.056987731,Snack Foods,233.5984,2002,,test,1.0010958892330162,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW01,14.5,0.064160115,Canned,154.0682,1999,,test,0.8727201485361263,26,OUT049,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX24,8.355,0.0139858,Baking Goods,93.5462,2009,,test,0.8877841089424816,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDO51,6.785,0.042219953,Meat,42.6112,2007,,test,0.93832369060633,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ52,7.1450000000000005,0.01770073,Frozen Foods,161.5578,1985,,test,0.9942316929807153,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCY06,15.25,0.102410818,Household,129.4968,1998,,test,1.5560143865007943,27,OUT010,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDE20,11.35,0.005553045,Fruits and Vegetables,168.179,2009,,test,1.0031395955526754,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDT23,7.72,0.125085172,Breads,76.2986,1998,,test,1.556014388416301,27,OUT010,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDQ51,16.0,0.017551276,Meat,49.1718,1997,,test,0.9596115241981152,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE35,7.06,0.043900398,Starchy Foods,59.9904,1997,,test,0.8834343231682865,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB46,10.5,0.093685838,Snack Foods,212.4244,1987,,test,0.9982383451098401,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCG19,20.25,0.147905594,Household,233.1616,2004,,test,0.9988808356942335,21,OUT035,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCL06,14.65,0.072360203,Household,260.4594,2009,,test,0.9334195336965047,16,OUT018,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDT36,12.3,0.0966094465,Baking Goods,34.3874,1985,,test,0.8333333333333333,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDC56,7.72,0.121709653,Fruits and Vegetables,121.344,1999,,test,0.9310779370903645,26,OUT049,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ26,15.3,0.084896979,Canned,214.7218,1999,,test,0.8732632512874555,26,OUT049,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ59,6.63,0.104609971,Baking Goods,168.35,2007,,test,0.8796766166923932,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV11,9.1,0.081272315,Breads,176.3054,1985,,test,0.9215361773676206,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDR13,9.895,0.048072785,Canned,115.3492,1998,,test,1.464116658832406,27,OUT010,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDI15,13.8,0.141928373,Dairy,263.6884,2009,,test,0.8751151935911081,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDF47,20.85,0.098015889,Starchy Foods,223.6746,2009,,test,1.0031395365249531,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCB54,8.76,0.087635835,Health and Hygiene,129.4336,1985,,test,1.6148105875621872,40,OUT019,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCK19,9.8,0.090027556,Others,192.5478,1985,,test,0.9251308173593665,40,OUT027,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDX16,17.85,0.066182294,Frozen Foods,151.305,2007,,test,0.9387642072807459,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL50,12.15,0.04239889,Canned,126.1046,2002,,test,1.0009358523078598,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCE31,7.67,0.184808627,Household,35.2216,2004,,test,0.8745633922422965,21,OUT035,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
DRJ01,6.135,0.115211251,Soft Drinks,161.6236,1999,,test,0.9310779360646162,26,OUT049,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE22,9.695,0.0295482,Snack Foods,160.392,1987,,test,0.8740008596610483,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDY20,12.5,0.14313853,Fruits and Vegetables,89.0488,1985,,test,1.6148105867119649,40,OUT019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCO14,9.6,0.029703991,Household,44.6086,2002,,test,0.8765027675338355,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCR50,20.2,0.011886946,Household,151.434,2007,,test,1.0047208974496555,18,OUT017,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
DRM47,9.3,0.044033364,Hard Drinks,191.1846,2007,,test,0.9348909884957888,18,OUT017,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDO27,6.175,0.299738981,Meat,96.1752,1998,,test,1.4588870019628628,27,OUT010,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDJ20,20.7,0.099689837,Fruits and Vegetables,124.8388,1985,,test,0.8704928778988066,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCX17,21.25,0.113508894,Health and Hygiene,234.73,1987,,test,0.9982383485031687,38,OUT013,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDG59,15.85,0.043301792,Starchy Foods,36.9164,1999,,test,0.9261847913394635,26,OUT049,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD52,18.25,0.183666607,Dairy,108.657,2002,,test,1.0010958917164932,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO48,15.0,0.026992588,Baking Goods,221.9456,2007,,test,0.9348909733052934,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDC59,16.7,0.095648158,Starchy Foods,63.7168,1985,,test,1.5259974765431512,40,OUT019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDS15,9.195,0.078378587,Meat,108.0596,2009,,test,0.878292071269135,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDB47,8.8,0.071415882,Snack Foods,210.5612,2004,,test,0.9294568147841317,21,OUT035,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV14,19.85,0.077909339,Dairy,87.1856,1985,,test,1.614810583188819,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDB27,7.575,0.055344027,Dairy,195.3768,1987,,test,0.9288589854169642,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDA35,14.85,0.05382738,Baking Goods,124.1072,2004,,test,0.9988808250960508,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN51,17.85,0.021032156,Meat,261.4936,2009,,test,1.0031395334944504,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDO39,6.985,0.24051168,Meat,181.9608,1985,,test,1.620313002321865,40,OUT019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDB28,6.615,0.093530571,Dairy,197.7426,1999,,test,0.9310779395710447,26,OUT049,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRJ25,14.6,0.150567513,Soft Drinks,49.5692,1997,,test,0.9296326017937653,28,OUT046,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH46,6.935,0.041082375,Snack Foods,100.5332,1985,,test,0.925130817987874,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDI10,8.51,0.078563333,Snack Foods,172.4422,2002,,test,1.0010958897232112,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU21,11.8,0.077032981,Snack Foods,32.7558,2009,,test,0.8782920601122877,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDD09,13.5,0.021529824,Fruits and Vegetables,180.1976,1999,,test,0.9344070517706342,26,OUT049,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD10,20.6,0.046020687,Snack Foods,179.3344,1997,,test,0.9330256948199662,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDN31,11.5,0.121988749,Fruits and Vegetables,191.453,1998,,test,1.556014399313388,27,OUT010,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDA46,13.6,0.118114653,Snack Foods,196.4136,2009,,test,0.9334195331106311,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDM56,16.7,0.070191589,Fruits and Vegetables,107.9912,1997,,test,0.8717753319107187,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF11,10.195,0.029511051,Starchy Foods,239.6538,1998,,test,1.5608570693811912,27,OUT010,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
